STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,C_FSCS,GEOCODE,STARTDAT,ENDDATE,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,OTHMATEX,TOTEXPCO,OTHOPEXP,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,OCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,EC_ST,ELECCOLL,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,ELMATCIR,PHYSCIR,ELINFO,ELCONT,TOTCOLL,LOANTO,LOANFM,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,GPTERMS,PITUSR,WIFISESS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,CNTYPOP,LOCALE_ADD
NY,NY0375,4400285630,ROCKVILLE CENTRE PUBLIC LIBRARY,221 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,11570,NASSAU,Y,SD1,07/01/2018,06/30/2019,21754,1,0,0,14.43,14.43,15.99,30.42,3521007,17247,0,94213,3632467,1899412,850085,2749497,109715,24443,96784,230942,416877,3397316,0,4975,0,103901,108876,366979,120955,96270,8625,17348,12091,1484,61,16,77,142,3476,296842,59551,12512,234012,80687,30148,203864,14811,44959,248823,10539,21335,1784,421,95,33946,7694,1146,27,25699,88695,45861,2019,2,1,0,0,0,1356924,21
NY,NY0376,4400285660,ROOSEVELT PUBLIC LIBRARY,27 WEST FULTON AVENUE,ROOSEVELT,11575,NASSAU,Y,OTH,01/01/2019,12/31/2019,17459,1,0,0,9,9,23,32,3039345,108288,0,198655,3346288,1032317,269767,1302084,72810,40000,44573,157383,1144928,2604395,0,0,0,0,0,248151,54889,109947,5722,20936,7620,451,75,16,91,140,2932,62808,26008,7950,31907,12664,3832,28075,6379,10211,38286,6302,1168,5229,501,431,9796,2769,1653,41,24594,0,55682,2019,2,1,0,0,0,1356924,21
NY,NY0377,4400285700,BRYANT LIBRARY,2 PAPER MILL ROAD,ROSLYN,11576,NASSAU,Y,SD1,07/01/2018,06/30/2019,17270,1,0,0,13.74,13.74,18.24,31.98,5064369,155540,0,90372,5310281,2556218,1184539,3740757,132216,127507,34609,294332,561767,4596856,0,0,0,1102163,1102163,90035,104065,96159,5843,16302,12839,580,467,16,483,196,3572,169980,76737,9860,192199,80470,18266,173933,98178,116444,290377,27010,14284,1223,415,76,56095,10501,1755,30,14121,100800,68588,2019,2,1,0,0,0,1356924,21
NY,NY0378,4400285980,SEA CLIFF VILLAGE LIBRARY,SEA CLIFF AND CENTRAL AVENUES,SEA CLIFF,11579,NASSAU,Y,OTH,06/01/2018,05/31/2019,4948,1,1,0,2.2,2.2,2.23,4.43,310000,13557,0,25901,349458,203390,29029,232419,22737,19971,9077,51785,68179,352383,0,0,0,0,0,15465,17326,94148,899,15358,2769,198,28,16,44,35,4094,62114,10251,2511,33247,8513,6397,26850,1813,8210,35060,3383,5481,771,680,11,20467,19520,117,14,1886,13103,19000,2019,2,1,0,0,0,1356924,21
NY,NY0379,4400285990,SEAFORD PUBLIC LIBRARY,2234 JACKSON AVENUE,SEAFORD,11783,NASSAU,Y,SD1,07/01/2018,06/30/2019,16088,1,0,0,7.26,8.14,9.49,17.63,2078186,4862,0,125526,2208574,1026720,443103,1469823,95705,26558,45796,168059,419023,2056905,0,0,0,202281,202281,59654,71885,95797,5099,15856,8165,319,37,16,53,147,2720,167126,84228,7535,88966,28271,13743,75223,5161,18904,94127,8377,6362,942,515,60,43834,28373,756,9,31424,11315,56152,2019,2,1,0,0,0,1356924,21
NY,NY0380,4400286370,SYOSSET PUBLIC LIBRARY,225 SOUTH OYSTER BAY ROAD,SYOSSET,11791,NASSAU,Y,SD1,07/01/2018,06/30/2019,33876,1,0,0,22.22,22.66,26.48,49.14,6908726,30024,0,230791,7169541,3190974,1492202,4683176,201032,103668,32198,336898,884175,5904249,0,20000,0,754200,774200,276343,164323,99241,10707,16812,15603,3178,42,16,58,276,3538,323126,76975,33447,359914,131655,52166,307748,67942,120108,427856,2449,616,946,294,136,30022,7643,1759,32,30697,183386,263238,2019,2,1,0,0,0,1356924,21
NY,NY0381,4400286570,UNIONDALE PUBLIC LIBRARY,400 UNIONDALE AVENUE,UNIONDALE,11553,NASSAU,Y,OTH,01/01/2019,12/31/2019,31331,1,0,0,10.94,13.13,21.88,35.01,3600217,34275,0,460781,4095273,2025132,765297,2790429,104524,50311,37632,192467,744741,3727637,0,0,0,17820,17820,53507,92680,103263,6517,17519,13048,14,39,16,55,136,3393,194693,41222,19899,83253,32466,7219,76034,6419,13638,89672,9936,6820,1230,286,362,23536,4798,8188,70,88478,0,22185,2019,2,1,0,0,0,1356924,21
NY,NY0382,4400286640,HENRY WALDINGER MEMORIAL LIBRARY,60 VERONA PLACE,VALLEY STREAM,11582,NASSAU,Y,OTH,06/01/2018,05/31/2019,37156,1,0,0,5.25,5.25,11.38,16.63,1690879,27648,0,32312,1750839,1072521,348211,1420732,97176,60211,14174,171561,158546,1750839,0,0,0,0,0,0,102914,95835,3274,16991,2341,0,52,16,68,134,2990,171861,8293,13056,110582,54838,12965,97617,12367,25332,122949,8780,8625,669,391,70,13601,10973,673,17,86759,39050,29461,2019,2,1,0,0,0,1356924,21
NY,NY0383,4400286750,WANTAGH PUBLIC LIBRARY,3285 PARK AVENUE,WANTAGH,11793,NASSAU,Y,SD1,07/01/2018,06/30/2019,17640,1,0,0,8.75,8.75,15.75,24.5,2560298,5256,0,26143,2591697,940337,564905,1505242,186653,43557,58016,288226,317534,2111002,0,107520,0,245557,353077,124098,71793,96180,3301,15935,6907,310,36,16,52,96,3328,107569,15647,9169,129264,48198,18398,110866,15021,33419,144285,17586,16402,1055,411,99,16314,8691,806,8,7997,47450,249176,2019,2,1,0,0,0,1356924,21
NY,NY0384,4400286940,WEST HEMPSTEAD PUBLIC LIBRARY,500 HEMPSTEAD AVENUE,WEST HEMPSTEAD,11552,NASSAU,Y,SD1,07/01/2018,06/30/2019,16954,1,0,0,12.16,12.16,12.35,24.51,3683166,5016,0,134702,3822884,1659944,698237,2358181,168803,64714,56052,289569,512649,3160399,0,68235,0,102867,171102,261848,96221,99649,5713,19331,14230,1171,63,16,79,144,3430,318899,48000,10004,211686,77482,19614,192072,17945,37559,229631,15438,20872,927,312,117,15824,5588,1145,22,17473,89250,61357,2019,2,1,0,0,0,1356924,21
NY,NY0385,4400287010,WESTBURY MEMORIAL PUBLIC LIBRARY,445 JEFFERSON STREET,WESTBURY,11590,NASSAU,Y,SD1,07/01/2018,06/30/2019,26045,1,1,0,9.63,11.38,29.31,40.69,2869279,17706,0,217732,3104717,1624501,808739,2433240,111363,18568,29698,159629,497032,3089901,0,0,0,0,0,40368,82843,95907,4059,15895,5226,730,17,16,33,76,6544,216102,12679,20877,140441,42190,15111,125330,5400,20511,145841,8971,13096,782,305,124,21802,10476,3540,31,35402,109597,133334,2019,2,1,0,0,0,1356924,21
NY,NY0386,4400287130,WILLISTON PARK PUBLIC LIBRARY,494 WILLIS AVENUE,WILLISTON PARK,11596,NASSAU,Y,OTH,06/01/2018,05/31/2019,7218,1,0,0,2,2,1.93,3.93,436458,12203,0,17694,466355,206123,153428,359551,32017,5249,3589,40855,67048,467454,0,0,0,0,0,0,20597,94084,639,15351,1316,0,13,16,29,60,2564,4918,3900,3169,38590,16110,552,38038,552,1104,39142,3531,9284,273,122,3,4001,1561,18,6,3732,3276,13435,2019,2,1,0,0,0,1356924,21
NY,NY0390,5200180480,RICHMOND MEMORIAL LIBRARY,19 ROSS STREET,BATAVIA,14020,GENESEE,Y,OTH,07/01/2018,06/30/2019,18893,1,0,0,6.09,8.9,11.72,20.62,1395308,19842,0,156270,1571420,764706,336954,1101660,111503,71248,3599,186350,149203,1437213,0,0,0,0,0,0,78806,9580,6813,463,7828,20,54,16,70,153,3328,142053,16764,21900,165900,45033,15816,150084,1733,17549,167633,10163,14852,719,568,0,10751,8663,0,22,21036,26242,55652,2019,2,1,0,0,0,57280,32
NY,NY0391,5200180635,BYRON-BERGEN PUBLIC LIBRARY,13 SOUTH LAKE STREET,BERGEN,14416,GENESEE,Y,OTH,01/01/2019,12/31/2019,5437,1,0,0,0,0.83,2.48,3.31,92780,15380,0,17896,126056,55747,4225,59972,21994,6314,1620,29928,25207,115107,0,0,0,0,0,0,18057,9580,1124,752,3078,4,48,16,64,27,1692,10520,9467,1885,31298,13303,2193,29105,275,2468,31573,3886,2983,187,118,12,3078,1755,175,3,1403,1522,6232,2019,2,1,0,0,0,57280,31
NY,NY0392,5200181560,CORFU PUBLIC LIBRARY,7 MAPLE AVENUE,CORFU,14036,GENESEE,Y,CI1,01/01/2019,12/31/2019,6752,1,0,0,0,0.88,2.63,3.51,97863,14199,0,9600,121662,47125,866,47991,11353,1062,4090,16505,30332,94828,0,0,0,0,0,0,11791,9580,1281,540,1933,4,48,16,64,10,1820,9108,1561,1364,16112,5228,1788,14324,199,1987,16311,1893,2782,64,45,2,1113,994,42,5,524,573,1095,2019,2,1,0,0,0,57280,42
NY,NY0393,5200183560,WOODWARD MEMORIAL LIBRARY,7 WOLCOTT STREET,LEROY,14482,GENESEE,Y,SD1,07/01/2018,06/30/2019,8325,1,0,0,1.88,1.88,7.5,9.38,330540,14644,0,141847,487031,233023,45732,278755,45784,5087,11909,62780,83156,424691,0,0,0,0,0,0,34910,9762,3199,802,4765,4,48,16,64,110,3132,90490,2107,5732,63950,21277,8757,55193,5543,14300,69493,4037,3559,409,148,16,8519,3470,99,9,5816,1897,14010,2019,2,1,0,0,0,57280,32
NY,NY0394,5200184720,HAXTON MEMORIAL LIBRARY,3 NORTH PEARL STREET,OAKFIELD,14125,GENESEE,Y,OTH,01/01/2019,12/31/2019,3219,1,0,0,0,0.63,0.9,1.53,109200,14419,0,48516,172135,-9,-9,-9,24457,4199,0,28656,-9,126883,0,0,0,0,0,0,33919,9580,1678,752,2846,4,48,16,64,48,1300,17685,11750,1605,20978,7911,713,20265,0,713,20978,3922,1670,179,155,7,6405,6225,30,6,2125,4750,875,2019,2,1,0,0,0,57280,42
NY,NY0395,5200184985,HOLLWEDEL MEMORIAL LIBRARY,5 WOODROW DRIVE,PAVILION,14525,GENESEE,Y,OTH,01/01/2019,12/31/2019,2471,1,0,0,0,0.53,0.53,1.06,69300,16049,0,9861,95210,-9,-9,-9,9956,2928,2587,15471,-9,66711,0,0,0,0,0,0,15439,9580,1126,752,3727,4,48,16,64,46,1092,8224,3899,1031,18160,10191,1331,16829,0,1331,18160,3063,1397,199,59,37,2935,1983,199,4,808,260,-1,2019,2,1,0,0,0,57280,42
NY,NY0396,5200400460,BARKER PUBLIC LIBRARY,8673 CHURCH STREET,BARKER,14012,NIAGARA,Y,OTH,01/01/2019,12/31/2019,5031,1,0,0,0,0.93,0.61,1.54,151032,64302,0,105689,321023,-9,-9,-9,13691,2130,2510,18331,-9,123949,0,0,0,0,0,0,2095,9580,1116,752,473,4,48,16,64,26,1924,7272,82,2324,8704,3734,607,8097,24,631,8728,526,988,35,23,0,363,291,0,2,243,0,18498,2019,2,1,0,0,7,209281,42
NY,NY0397,5200403580,LEWISTON PUBLIC LIBRARY,305 SOUTH EIGHTH STREET,LEWISTON,14092,NIAGARA,Y,OTH,01/01/2019,12/31/2019,13391,1,0,0,2.81,2.81,3.43,6.24,372084,27360,0,15593,415037,230188,55892,286080,23766,0,11070,34836,118262,439178,0,46595,0,106,46701,94013,56184,9580,5741,752,3803,4,48,16,64,62,2124,75263,3025,8715,74261,23050,5388,68873,5829,11217,80090,5714,7114,339,194,6,7263,6002,34,6,3359,1179,7849,2019,2,1,0,0,0,209281,21
NY,NY0398,5200403710,LOCKPORT PUBLIC LIBRARY,23 EAST AVENUE,LOCKPORT,14094,NIAGARA,Y,SD1,07/01/2018,06/30/2019,35927,1,0,0,6.11,6.11,12.45,18.56,1578463,11029,0,102727,1692219,853593,283483,1137076,104421,53939,0,158360,272228,1567664,0,102358,0,184139,286497,260917,90974,13500,10041,752,12615,4,52,16,68,110,2954,145068,15440,32578,257318,73962,24320,232998,8858,33178,266176,11274,21220,418,362,23,8868,6063,911,19,19128,36000,80521,2019,2,1,0,0,0,209281,31
NY,NY0399,5200404076,ROYALTON HARTLAND COMMUNITY LIBRARY,9 S. VERNON STREET,MIDDLEPORT,14105,NIAGARA,Y,OTH,01/01/2019,12/31/2019,8985,1,0,0,1,1,1.25,2.25,105000,7393,0,139037,251430,77402,6694,84096,10373,0,7382,17755,29928,131779,0,0,0,0,0,0,17204,9580,1757,752,1532,4,48,16,64,41,2132,16924,1791,3534,24157,6949,2806,21351,117,2923,24274,2614,2427,159,116,0,1365,1207,0,4,1705,4500,13200,2019,2,1,0,0,0,209281,32
NY,NY0400,5200404500,NEWFANE PUBLIC LIBRARY,2761 MAPLE AVENUE,NEWFANE,14108,NIAGARA,Y,SD1,01/01/2019,12/31/2019,10495,1,0,0,1,1,0.58,1.58,133413,8605,0,12001,154019,-9,-9,-9,21529,1462,8755,31746,-9,138184,0,0,0,0,0,0,19525,9580,1979,752,2681,4,48,16,64,28,2053,32774,2375,5251,34675,14420,1947,32728,234,2181,34909,4439,5497,164,124,2,3302,1359,53,5,1662,870,8172,2019,2,1,0,0,0,209281,32
NY,NY0401,5200404530,NIAGARA FALLS PUBLIC LIBRARY,1425 MAIN STREET,NIAGARA FALLS,14305,NIAGARA,Y,CI1,01/01/2019,12/31/2019,49718,1,1,0,7.6,7.6,13.2,20.8,1878948,293406,0,177549,2349903,820733,684382,1505115,94004,64185,10000,168189,317513,1990817,0,0,0,0,0,3894,213831,9580,8077,752,20481,5,48,16,64,221,4628,202483,26149,32347,175148,33240,8939,166209,0,8939,175148,16980,9505,412,201,17,5661,4096,67,46,13142,13830,124006,2019,2,1,0,0,0,209281,21
NY,NY0402,5200404660,NORTH TONAWANDA PUBLIC LIBRARY,505 MEADOW DRIVE,NORTH TONAWANDA,14120,NIAGARA,Y,SD1,07/01/2018,06/30/2019,31269,1,0,0,6.92,6.92,14.81,21.73,1641360,35623,0,54798,1731781,837561,371605,1209166,120500,46907,70894,238301,257891,1705358,0,0,0,0,0,0,129457,15037,48099,1315,41129,4,56,16,72,211,3237,211559,18930,26072,410507,108803,49524,360983,11982,61506,422489,15004,8900,397,89,31,6822,3073,293,21,18233,40404,89583,2019,2,1,0,0,0,209281,21
NY,NY0403,5200405450,RANSOMVILLE FREE LIBRARY,3733 RANSOMVILLE ROAD,RANSOMVILLE,14131,NIAGARA,Y,OTH,01/01/2019,12/31/2019,1406,1,0,0,0,0.88,2.63,3.51,102190,1561,0,24485,128236,48702,4257,52959,21095,2640,2382,26117,56045,135121,0,0,0,0,0,0,33504,9580,1033,752,1601,4,48,16,64,35,1820,13500,480,2268,22571,8097,1184,21387,84,1268,22655,3871,1933,145,122,1,1943,1765,10,2,1710,400,-1,2019,2,1,0,0,0,209281,41
NY,NY0404,5200405830,SANBORN-PEKIN FREE LIBRARY,5884 WEST STREET,SANBORN,14132,NIAGARA,Y,OTH,01/01/2019,12/31/2019,4704,1,0,0,0.75,0.75,1.05,1.8,122916,10606,0,4862,138384,-9,-9,-9,32738,2989,3693,39420,-9,149890,0,9045,0,0,9045,9045,29797,9580,1604,752,746,4,48,16,64,38,1560,12245,1211,3209,25071,10801,739,24332,0,739,25071,3361,2442,112,89,3,1554,1131,65,3,1291,648,379,2019,2,1,0,0,0,209281,41
NY,NY0405,5200407150,WILSON COMMUNITY LIBRARY,265 YOUNG STREET,WILSON,14172,NIAGARA,Y,OTH,01/01/2019,12/31/2019,5936,1,0,0,0.8,0.8,0.79,1.59,106122,225295,0,12504,343921,-9,-9,-9,23729,2179,229,26137,-9,128219,0,0,0,0,0,85678,25634,9580,1116,752,2085,4,48,16,64,50,2392,32295,6804,3070,21589,8765,1115,20474,1,1116,21590,2564,2120,229,103,25,2351,626,173,10,5783,5086,-1,2019,2,1,0,0,0,209281,32
NY,NY0406,5200407250,YOUNGSTOWN FREE LIBRARY,240 LOCKPORT STREET,YOUNGSTOWN,14174,NIAGARA,Y,OTH,01/01/2019,12/31/2019,4853,1,0,0,1,1,1.2,2.2,86796,6580,0,43301,136677,76053,10790,86843,7941,0,4405,12346,23602,122791,0,0,0,0,0,10751,21033,9580,2466,752,1278,4,48,16,64,87,1946,25177,1946,2133,27846,7433,2825,25021,123,2948,27969,2767,4801,300,192,4,6283,3406,87,3,841,0,7300,2019,2,1,0,0,0,209281,21
NY,NY0407,5200450090,HOAG LIBRARY OF THE SWAN LIBRARY ASSOCIATION,134 SOUTH MAIN STREET,ALBION,14411,ORLEANS,Y,OTH,01/01/2019,12/31/2019,15737,1,0,0,4.38,4.82,5.25,10.07,717710,10125,0,150749,878584,323602,57873,381475,36348,5196,5090,46634,183936,612045,0,0,0,0,0,0,42156,9580,1116,752,7765,4,48,16,64,62,2808,110762,1497,9962,75463,23781,4624,70839,115,4739,75578,6391,13472,478,236,19,6724,4198,222,18,8749,3177,38841,2019,2,1,0,0,0,40352,32
NY,NY0408,5200453000,COMMUNITY FREE LIBRARY,86 PUBLIC SQUARE,HOLLEY,14470,ORLEANS,Y,OTH,01/01/2019,12/31/2019,8554,1,0,0,1.95,1.95,2.44,4.39,172987,7785,0,41909,222681,136094,12697,148791,18020,0,2451,20471,52192,221454,0,0,0,34,34,18432,27088,9580,1116,752,2475,4,48,16,64,59,2007,64524,3292,4459,23293,10264,1043,22250,71,1114,23364,3492,3740,235,178,11,4286,2205,149,3,2015,2341,7439,2019,2,1,0,0,0,40352,31
NY,NY0409,5200453770,YATES COMMUNITY LIBRARY,15 NORTH MAIN STREET,LYNDONVILLE,14098,ORLEANS,Y,SD1,01/01/2019,12/31/2019,4107,1,0,0,0.75,0.75,1.19,1.94,105897,5061,0,13689,124647,-9,-9,-9,11922,0,706,12628,-9,126679,0,0,0,0,0,0,16835,9580,1116,752,1114,4,48,16,64,18,2096,9618,1185,1834,13367,4376,1131,12236,122,1253,13489,1239,1550,69,40,4,1747,984,102,5,1634,4960,19062,2019,2,1,0,0,0,40352,42
NY,NY0410,5200454020,LEE-WHEDON MEMORIAL LIBRARY,620 WEST AVENUE,MEDINA,14103,ORLEANS,Y,SD1,01/01/2019,12/31/2019,11110,1,0,0,2,3,6.75,9.75,570528,14450,0,31226,616204,294850,117301,412151,37343,11799,4358,53500,108481,574132,0,33844,0,0,33844,32259,35820,9580,2548,752,3539,5,48,16,64,97,2724,86717,9360,8498,74676,22023,3818,70858,70648,74466,145324,4479,6514,308,209,18,9812,5195,824,8,5126,5628,29603,2019,2,1,0,0,0,40352,32
NY,NY0412,5600220010,ADAMS FREE LIBRARY,2 NORTH MAIN STREET,ADAMS,13605,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,1758,1,0,0,0,0.6,0.3,0.9,48366,3419,0,8721,60506,-9,-9,-9,5896,0,447,6343,-9,51083,0,0,0,0,0,0,9388,8187,97,1867,738,0,11,16,27,14,1768,6497,898,1346,8954,2738,742,8212,330,1072,9284,1573,1555,181,57,6,789,301,76,4,1205,5680,16345,2019,2,1,0,0,0,109834,31
NY,NY0413,5600220020,ADAMS CENTER FREE LIBRARY,18267 STATE ROUTE 177,ADAMS CENTER,13606,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,1553,1,0,0,0,0.6,0.2,0.8,73754,1419,0,4732,79905,-9,-9,-9,7940,0,494,8434,-9,66478,0,0,0,0,0,0,6207,8187,25,1867,190,0,11,16,27,0,1222,7515,661,692,2264,664,264,2000,13,277,2277,458,656,58,11,13,704,125,95,4,1767,2504,9603,2019,2,1,0,0,0,109834,31
NY,NY0414,5600220110,MACSHERRY LIBRARY,112 WALTON STREET,ALEXANDRIA BAY,13607,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,1068,1,0,0,0,0.79,1.66,2.45,71064,1419,0,76301,148784,76352,8160,84512,4027,121,968,5116,44327,133955,0,0,0,0,0,0,19855,8187,725,1867,1692,0,11,16,27,17,2912,17896,208,2150,16533,2605,2613,13920,138,2751,16671,1893,2783,352,166,5,4082,2003,45,8,2630,5903,19175,2019,2,1,0,0,0,109834,42
NY,NY0415,5600220250,CROSBY PUBLIC LIBRARY,59 MAIN STREET,ANTWERP,13608,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,1829,1,0,0,0,0.45,0,0.45,13257,3419,0,3413,20089,-9,-9,-9,1191,0,57,1248,-9,35098,0,97758,0,28001,125759,104811,3685,8187,11,1867,105,25,11,16,27,6,1196,1544,260,373,1445,494,111,1334,1,112,1446,448,127,21,15,0,483,278,0,19,608,4745,7682,2019,2,1,0,0,0,109834,42
NY,NY0416,5600220570,BELLEVILLE PHILOMATHEAN FREE LIBRARY,8086 COUNTY ROUTE 75,BELLEVILLE,13611,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,223,1,0,0,0,0.35,0,0.35,26680,3419,0,2197,32296,-9,-9,-9,3727,0,309,4036,-9,45346,0,11735,0,0,11735,11735,4463,8187,35,1867,321,0,11,16,27,8,728,968,285,113,1069,176,37,1032,49,86,1118,874,181,12,12,0,67,67,0,3,59,5429,5413,2019,2,1,0,0,0,109834,42
NY,NY0417,5600220690,SALLY PLOOF HUNTER MEMORIAL LIBRARY,101 PUBLIC WORKS DRIVE,BLACK RIVER,13612,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,1335,1,0,0,0,0.5,0.34,0.84,135477,3419,0,13136,152032,-9,-9,-9,19088,0,2428,21516,-9,134537,0,122046,0,8501,130547,6926,16406,8187,572,1867,2582,0,11,16,27,0,2496,9473,463,1360,15834,8876,1233,14601,1755,2988,17589,3885,1245,49,23,0,1213,1023,0,4,648,4016,28235,2019,2,1,0,0,0,109834,23
NY,NY0418,5600220930,BROWNVILLE-GLEN PARK LIBRARY ASSOCIATION,216 BROWN BOULEVARD,BROWNVILLE,13615,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,1606,1,0,0,0,0.63,0,0.63,26111,3419,0,522,30052,-9,-9,-9,2635,1725,178,4538,-9,28310,0,0,0,0,0,0,6605,8187,149,1867,380,0,0,16,16,17,1300,1269,15,1269,1998,189,243,1755,0,243,1998,4,150,0,0,0,0,0,0,4,184,5801,4953,2019,2,1,0,0,0,109834,23
NY,NY0419,5600221100,CAPE VINCENT COMMUNITY LIBRARY,157 NORTH REAL STREET,CAPE VINCENT,13618,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,2751,1,0,0,0,0.8,1.25,2.05,142147,3419,0,126153,271719,63870,6907,70777,10849,0,1861,12710,28320,111807,0,0,0,0,0,0,13756,8187,617,1867,1526,0,11,16,27,20,1976,30996,4940,1410,13471,2386,1824,11647,866,2690,14337,2675,2540,277,121,9,2018,941,31,4,2089,3467,12618,2019,2,1,0,0,0,109834,42
NY,NY0420,5600221120,CARTHAGE FREE LIBRARY,412 BUDD STREET,CARTHAGE,13619,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,5700,1,0,0,0,0.75,4.04,4.79,164708,5909,0,25435,196052,98018,9073,107091,19388,0,841,20229,44699,172019,0,0,0,13315,13315,49093,19413,8187,88,1867,893,0,11,16,27,40,2392,17646,6233,4880,20498,7190,2454,18044,220,2674,20718,2199,2637,342,98,26,3128,1292,204,20,3744,14384,12962,2019,2,1,0,0,0,109834,23
NY,NY0421,5600221270,LYME FREE LIBRARY,12165 MAIN STREET,CHAUMONT,13622,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,2164,1,0,0,0,0.6,0.45,1.05,91004,3419,0,21499,115922,-9,-9,-9,15489,0,437,15926,-9,104875,0,0,0,0,0,0,24052,8187,1549,1867,1580,0,11,16,27,0,2080,11755,1515,1457,16173,4012,1016,15157,579,1595,16752,3061,2758,176,79,8,1999,1108,57,5,5889,4539,17342,2019,2,1,0,0,0,109834,42
NY,NY0422,5600221400,HAWN MEMORIAL LIBRARY,220 JOHN STREET,CLAYTON,13624,JEFFERSON,Y,OTH,06/01/2018,05/31/2019,1959,1,0,0,0,1,2,3,111117,5418,0,17324,133859,79355,10060,89415,9620,0,1893,11513,35524,136452,0,0,0,0,0,0,17742,7541,966,1717,1472,0,10,16,26,25,2548,16331,846,3539,22002,5022,2483,19519,148,2631,22150,2345,2136,131,96,0,3476,2420,0,10,2544,13364,21961,2019,2,1,0,0,0,109834,42
NY,NY0423,5600221740,DEPAUVILLE FREE LIBRARY,32333 COUNTY ROUTE 179,DEPAUVILLE,13632,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,5104,1,0,0,0.63,0.63,1.25,1.88,72577,3511,0,7139,83227,-9,-9,-9,3891,0,760,4651,-9,78181,0,0,0,0,0,0,7295,8187,97,1867,124,0,11,16,27,19,2028,8768,622,124,3265,1083,52,3213,59,111,3324,517,126,235,127,23,2344,1078,261,4,1887,1583,14423,2019,2,1,0,0,0,109834,42
NY,NY0424,5600221770,DEXTER FREE LIBRARY,120 EAST KIRBY STREET,DEXTER,13634,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,4640,1,0,0,0,0.53,0.4,0.93,56241,6419,0,2018,64678,-9,-9,-9,7205,0,711,7916,-9,58154,0,6186,0,0,6186,6186,8766,8187,81,1867,581,0,11,16,27,0,1326,3000,200,723,3355,978,533,2822,6,539,3361,675,706,91,38,0,837,441,0,3,364,4754,10333,2019,2,1,0,0,0,109834,23
NY,NY0425,5600221910,EAST HOUNSFIELD FREE LIBRARY,19438 NYS ROUTE 3,WATERTOWN,13601,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,458,1,0,0,0,0.3,0,0.3,12535,3419,0,5474,21428,-9,-9,-9,3271,0,494,3765,-9,36567,0,0,0,0,0,0,1535,8187,30,1867,85,0,11,16,27,1,728,2431,428,52,491,351,15,476,1,16,492,164,158,80,36,2,603,198,9,4,125,8765,5884,2019,2,1,0,0,0,109834,41
NY,NY0426,5600222110,ELLISBURG FREE LIBRARY,12117 NYS ROUTE 193,ELLISBURG,13636,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,242,1,0,0,0,0.3,0,0.3,21179,3419,0,1251,25849,-9,-9,-9,1904,74,0,1978,-9,14467,0,0,0,0,0,0,5526,8187,130,1867,186,0,8,16,24,23,624,4989,132,255,8003,3206,2,8001,16,18,8019,17,24,33,30,3,381,376,5,4,3501,51,2989,2019,2,1,0,0,0,109834,42
NY,NY0427,5600222170,EVANS MILLS PUBLIC LIBRARY,8706 NOBLE STREET,EVANS MILLS,13637,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,615,1,0,0,0,0.41,0.18,0.59,21229,3419,0,911,25559,-9,-9,-9,4325,0,0,4325,-9,42545,0,0,0,0,0,0,5375,8187,3,1867,130,0,11,16,27,14,1222,2277,560,448,2408,197,338,2070,0,338,2408,526,372,5,4,0,66,66,0,5,432,1385,8163,2019,2,1,0,0,0,109834,23
NY,NY0428,5600222850,HENDERSON FREE LIBRARY,8939 NYS ROUTE 178,HENDERSON,13650,JEFFERSON,Y,OTH,01/01/2019,12/31/2019,1347,1,0,0,0,0.88,0.45,1.33,73581,3419,0,12542,89542,-9,-9,-9,9812,0,1252,11064,-9,78563,0,0,0,0,0,0,9999,8187,530,1867,970,0,11,16,27,23,1352,5230,449,809,11482,3155,1274,10208,321,1595,11803,1058,1571,54,34,1,1308,973,23,4,418,7402,16405,2019,2,1,0,0,0,109834,42
